iteration,best_fitness,coverage
1787.0,-21.0,0.4075
1788.0,-21.0,0.4075
1789.0,-21.0,0.4075
1790.0,-21.0,0.4075
1791.0,-21.0,0.41000000000000003
1792.0,-21.0,0.41000000000000003
1793.0,-21.0,0.41000000000000003
1794.0,-21.0,0.41000000000000003
1795.0,-21.0,0.41000000000000003
1796.0,-21.0,0.41000000000000003
1797.0,-21.0,0.41000000000000003
1798.0,-21.0,0.41000000000000003
1799.0,-21.0,0.41000000000000003
1800.0,-21.0,0.41000000000000003
1801.0,-21.0,0.41000000000000003
1802.0,-21.0,0.41000000000000003
1803.0,-21.0,0.41000000000000003
1804.0,-21.0,0.41000000000000003
1805.0,-21.0,0.41000000000000003
1806.0,-21.0,0.41000000000000003
1807.0,-21.0,0.41000000000000003
1808.0,-21.0,0.41000000000000003
1809.0,-21.0,0.41000000000000003
1810.0,-21.0,0.41000000000000003
1811.0,-21.0,0.41000000000000003
1812.0,-21.0,0.41000000000000003
1813.0,-21.0,0.41000000000000003
1814.0,-21.0,0.41000000000000003
1815.0,-21.0,0.41000000000000003
1816.0,-21.0,0.41000000000000003
1817.0,-21.0,0.41000000000000003
1818.0,-21.0,0.41000000000000003
1819.0,-21.0,0.41000000000000003
1820.0,-21.0,0.41000000000000003
1821.0,-21.0,0.41000000000000003
1822.0,-21.0,0.41000000000000003
1823.0,-21.0,0.41000000000000003
1824.0,-21.0,0.41000000000000003
1825.0,-21.0,0.41000000000000003
1826.0,-21.0,0.41000000000000003
1827.0,-21.0,0.41000000000000003
1828.0,-21.0,0.41000000000000003
1829.0,-21.0,0.41000000000000003
1830.0,-21.0,0.41000000000000003
1831.0,-21.0,0.41000000000000003
1832.0,-21.0,0.41000000000000003
1833.0,-21.0,0.41000000000000003
1834.0,-21.0,0.41000000000000003
1835.0,-21.0,0.41000000000000003
1836.0,-21.0,0.41000000000000003
1837.0,-21.0,0.41000000000000003
1838.0,-21.0,0.41000000000000003
1839.0,-21.0,0.41000000000000003
1840.0,-21.0,0.41000000000000003
1841.0,-21.0,0.41000000000000003
1842.0,-21.0,0.41000000000000003
1843.0,-21.0,0.41000000000000003
1844.0,-21.0,0.41000000000000003
1845.0,-21.0,0.41000000000000003
1846.0,-21.0,0.41000000000000003
1847.0,-21.0,0.41000000000000003
1848.0,-21.0,0.41000000000000003
1849.0,-21.0,0.41000000000000003
1850.0,-21.0,0.41000000000000003
1851.0,-21.0,0.41000000000000003
1852.0,-21.0,0.41000000000000003
1853.0,-21.0,0.41000000000000003
1854.0,-21.0,0.41000000000000003
1855.0,-21.0,0.41000000000000003
1856.0,-21.0,0.41000000000000003
1857.0,-21.0,0.41000000000000003
1858.0,-21.0,0.41000000000000003
1859.0,-21.0,0.41000000000000003
1860.0,-21.0,0.41000000000000003
1861.0,-21.0,0.41000000000000003
1862.0,-21.0,0.41000000000000003
1863.0,-21.0,0.41000000000000003
1864.0,-21.0,0.41000000000000003
1865.0,-21.0,0.41000000000000003
1866.0,-21.0,0.41000000000000003
1867.0,-21.0,0.41000000000000003
1868.0,-21.0,0.41000000000000003
1869.0,-21.0,0.41000000000000003
1870.0,-21.0,0.41000000000000003
1871.0,-21.0,0.41000000000000003
1872.0,-21.0,0.41000000000000003
1873.0,-21.0,0.41000000000000003
1874.0,-21.0,0.41000000000000003
1875.0,-21.0,0.41000000000000003
1876.0,-21.0,0.41000000000000003
1877.0,-21.0,0.41000000000000003
1878.0,-21.0,0.41000000000000003
1879.0,-21.0,0.41000000000000003
1880.0,-21.0,0.41000000000000003
1881.0,-21.0,0.41000000000000003
1882.0,-21.0,0.41000000000000003
1883.0,-21.0,0.41000000000000003
1884.0,-21.0,0.41000000000000003
1885.0,-21.0,0.41000000000000003
1886.0,-21.0,0.41000000000000003
1887.0,-21.0,0.41000000000000003
1888.0,-21.0,0.41000000000000003
1889.0,-21.0,0.41000000000000003
1890.0,-21.0,0.41000000000000003
1891.0,-21.0,0.41000000000000003
1892.0,-21.0,0.41000000000000003
1893.0,-21.0,0.41000000000000003
1894.0,-21.0,0.41000000000000003
1895.0,-21.0,0.41000000000000003
1896.0,-21.0,0.41000000000000003
1897.0,-21.0,0.41000000000000003
1898.0,-21.0,0.41000000000000003
1899.0,-21.0,0.41000000000000003
1900.0,-21.0,0.41000000000000003
1901.0,-21.0,0.41000000000000003
1902.0,-21.0,0.41000000000000003
1903.0,-21.0,0.41000000000000003
1904.0,-21.0,0.41000000000000003
1905.0,-21.0,0.41000000000000003
1906.0,-21.0,0.41000000000000003
1907.0,-21.0,0.41000000000000003
1908.0,-21.0,0.41000000000000003
1909.0,-21.0,0.41000000000000003
1910.0,-21.0,0.41000000000000003
1911.0,-21.0,0.41000000000000003
1912.0,-21.0,0.41000000000000003
1913.0,-21.0,0.41000000000000003
1914.0,-21.0,0.41000000000000003
1915.0,-21.0,0.41000000000000003
1916.0,-21.0,0.41000000000000003
1917.0,-21.0,0.41000000000000003
1918.0,-21.0,0.41000000000000003
1919.0,-21.0,0.41000000000000003
1920.0,-21.0,0.41000000000000003
1921.0,-21.0,0.41000000000000003
1922.0,-21.0,0.41000000000000003
1923.0,-21.0,0.41000000000000003
1924.0,-21.0,0.41000000000000003
1925.0,-21.0,0.41000000000000003
1926.0,-21.0,0.41000000000000003
1927.0,-21.0,0.41000000000000003
1928.0,-21.0,0.41000000000000003
1929.0,-21.0,0.41000000000000003
1930.0,-21.0,0.41000000000000003
1931.0,-21.0,0.41000000000000003
1932.0,-21.0,0.41000000000000003
1933.0,-21.0,0.41000000000000003
1934.0,-21.0,0.41000000000000003
1935.0,-21.0,0.41000000000000003
1936.0,-21.0,0.41000000000000003
1937.0,-21.0,0.41000000000000003
1938.0,-21.0,0.41000000000000003
1939.0,-21.0,0.41000000000000003
1940.0,-21.0,0.41000000000000003
1941.0,-21.0,0.41000000000000003
1942.0,-21.0,0.41000000000000003
1943.0,-21.0,0.41000000000000003
1944.0,-21.0,0.41000000000000003
1945.0,-21.0,0.41000000000000003
1946.0,-21.0,0.41000000000000003
1947.0,-21.0,0.41000000000000003
1948.0,-21.0,0.41000000000000003
1949.0,-21.0,0.41000000000000003
1950.0,-21.0,0.41000000000000003
1951.0,-21.0,0.41000000000000003
1952.0,-21.0,0.41000000000000003
1953.0,-21.0,0.41000000000000003
1954.0,-21.0,0.41000000000000003
1955.0,-21.0,0.41000000000000003
1956.0,-21.0,0.41000000000000003
1957.0,-21.0,0.41000000000000003
1958.0,-21.0,0.41000000000000003
1959.0,-21.0,0.41000000000000003
1960.0,-21.0,0.41000000000000003
1961.0,-21.0,0.41000000000000003
1962.0,-21.0,0.41000000000000003
1963.0,-21.0,0.41000000000000003
1964.0,-21.0,0.41000000000000003
1965.0,-21.0,0.41000000000000003
1966.0,-21.0,0.41000000000000003
1967.0,-21.0,0.41000000000000003
1968.0,-21.0,0.41000000000000003
1969.0,-21.0,0.41000000000000003
1970.0,-21.0,0.41000000000000003
1971.0,-21.0,0.41000000000000003
1972.0,-21.0,0.41000000000000003
1973.0,-21.0,0.41000000000000003
1974.0,-21.0,0.41000000000000003
1975.0,-21.0,0.41000000000000003
1976.0,-21.0,0.41000000000000003
1977.0,-21.0,0.41000000000000003
1978.0,-21.0,0.41000000000000003
1979.0,-21.0,0.41000000000000003
1980.0,-21.0,0.41000000000000003
1981.0,-21.0,0.41000000000000003
1982.0,-21.0,0.41000000000000003
1983.0,-21.0,0.41000000000000003
1984.0,-21.0,0.41000000000000003
1985.0,-21.0,0.41000000000000003
1986.0,-21.0,0.41000000000000003
1987.0,-21.0,0.41000000000000003
1988.0,-21.0,0.41000000000000003
1989.0,-21.0,0.41000000000000003
1990.0,-21.0,0.41000000000000003
1991.0,-21.0,0.41000000000000003
1992.0,-21.0,0.41000000000000003
1993.0,-21.0,0.41000000000000003
1994.0,-21.0,0.41000000000000003
1995.0,-21.0,0.41000000000000003
1996.0,-21.0,0.41000000000000003
1997.0,-21.0,0.41000000000000003
1998.0,-21.0,0.41000000000000003
1999.0,-21.0,0.41000000000000003
2000.0,-21.0,0.41000000000000003
